Starting r004_002 (r004 / era5_1990_2020)
Dates: 1990-01-01T00:00:00Z -> 2020-12-31T00:00:00Z
Forcing flag: /home/avandervee3/aral_sea_full_project/data/forcing/ERA5/raw/1940-2020/AralSea_basin/generated.flag
Forcing dir: /home/avandervee3/aral_sea_full_project/data/forcing/ERA5/raw/1940-2020/AralSea_basin/work/diagnostic/script
Parameter set: syr_calibrated -> calibrated_syr_inflow.ini
Container image: /home/avandervee3/ewatercycle_pcr_25mar.sif

Initializing model:   0%|          | 0/11322 [00:00<?, ?it/s]
Running model:   0%|          | 0/11322 [02:25<?, ?it/s]     
Running model:   0%|          | 1/11322 [04:00<755:30:03, 240.24s/it]
Running model:   0%|          | 2/11322 [04:07<324:56:38, 103.34s/it]
Running model:   0%|          | 3/11322 [04:15<188:13:57, 59.87s/it] 
Running model:   0%|          | 4/11322 [04:23<123:15:59, 39.21s/it]
Running model:   0%|          | 5/11322 [04:29<85:33:03, 27.21s/it] 
Running model:   0%|          | 6/11322 [04:35<63:30:06, 20.20s/it]
Running model:   0%|          | 7/11322 [04:43<50:16:53, 16.00s/it]
Running model:   0%|          | 8/11322 [04:50<41:52:58, 13.33s/it]
Running model:   0%|          | 9/11322 [04:59<36:47:28, 11.71s/it]
Running model:   0%|          | 10/11322 [05:07<33:11:12, 10.56s/it]
Running model:   0%|          | 11/11322 [05:14<30:39:02,  9.76s/it]
Running model:   0%|          | 12/11322 [05:22<28:49:11,  9.17s/it]
Running model:   0%|          | 13/11322 [05:31<27:59:46,  8.91s/it]
Running model:   0%|          | 14/11322 [05:38<26:18:56,  8.38s/it]
Running model:   0%|          | 15/11322 [05:46<26:15:41,  8.36s/it]
Running model:   0%|          | 16/11322 [05:54<26:04:52,  8.30s/it]
Running model:   0%|          | 17/11322 [06:03<26:18:30,  8.38s/it]
Running model:   0%|          | 18/11322 [06:10<25:02:53,  7.98s/it]
Running model:   0%|          | 19/11322 [06:17<24:34:05,  7.82s/it]
Running model:   0%|          | 20/11322 [06:25<24:40:30,  7.86s/it]
Running model:   0%|          | 21/11322 [06:32<23:41:10,  7.55s/it]
Running model:   0%|          | 22/11322 [06:41<24:33:06,  7.82s/it]
Running model:   0%|          | 23/11322 [06:49<25:31:02,  8.13s/it]
Running model:   0%|          | 24/11322 [06:57<25:06:42,  8.00s/it]
Running model:   0%|          | 25/11322 [07:06<25:35:34,  8.16s/it]
Running model:   0%|          | 26/11322 [07:14<25:36:47,  8.16s/it]
Running model:   0%|          | 27/11322 [07:21<24:45:20,  7.89s/it]
Running model:   0%|          | 28/11322 [07:30<25:17:00,  8.06s/it]
Running model:   0%|          | 29/11322 [07:37<24:34:45,  7.84s/it]
Running model:   0%|          | 30/11322 [07:45<24:33:26,  7.83s/it]
Running model:   0%|          | 31/11322 [07:53<24:47:09,  7.90s/it]
Running model:   0%|          | 32/11322 [08:04<28:24:37,  9.06s/it]
Running model:   0%|          | 33/11322 [08:12<26:40:31,  8.51s/it]
Running model:   0%|          | 34/11322 [08:20<26:50:37,  8.56s/it]
Running model:   0%|          | 35/11322 [08:28<26:09:51,  8.35s/it]
Running model:   0%|          | 36/11322 [08:36<25:16:54,  8.06s/it]
Running model:   0%|          | 37/11322 [08:42<23:35:03,  7.52s/it]
Running model:   0%|          | 38/11322 [08:50<24:07:12,  7.70s/it]
Running model:   0%|          | 39/11322 [08:57<23:28:01,  7.49s/it]
Running model:   0%|          | 40/11322 [09:05<23:34:25,  7.52s/it]
Running model:   0%|          | 41/11322 [09:13<24:07:43,  7.70s/it]
Running model:   0%|          | 42/11322 [09:20<24:05:35,  7.69s/it]
Running model:   0%|          | 43/11322 [09:28<24:22:05,  7.78s/it]
Running model:   0%|          | 44/11322 [09:37<24:45:32,  7.90s/it]
Running model:   0%|          | 45/11322 [09:44<24:21:04,  7.77s/it]
Running model:   0%|          | 46/11322 [09:52<24:14:50,  7.74s/it]
Running model:   0%|          | 47/11322 [10:00<24:46:10,  7.91s/it]
Running model:   0%|          | 48/11322 [10:08<25:09:17,  8.03s/it]
Running model:   0%|          | 49/11322 [10:16<25:01:01,  7.99s/it]
Running model:   0%|          | 50/11322 [10:23<24:10:22,  7.72s/it]
Running model:   0%|          | 51/11322 [10:31<23:57:33,  7.65s/it]
Running model:   0%|          | 52/11322 [10:39<24:27:20,  7.81s/it]
Running model:   0%|          | 53/11322 [10:47<24:39:21,  7.88s/it]
Running model:   0%|          | 54/11322 [10:56<25:28:09,  8.14s/it]
Running model:   0%|          | 55/11322 [11:04<25:15:32,  8.07s/it]
Running model:   0%|          | 56/11322 [11:11<25:01:24,  8.00s/it]
Running model:   1%|          | 57/11322 [11:20<25:15:28,  8.07s/it]
Running model:   1%|          | 58/11322 [11:27<24:49:07,  7.93s/it]
