Starting r008_001 (r008 / cmip_hist_1965_1995)
Dates: 1965-01-01T00:00:00Z -> 1995-12-31T00:00:00Z
Forcing flag: /home/avandervee3/aral_sea_full_project/data/forcing/CMIP6/historical/bias_corrected/MIROC6/r1i1p1f1/1940-2014/AralSea_basin/generated.flag
Forcing dir: /home/avandervee3/aral_sea_full_project/data/forcing/CMIP6/historical/bias_corrected/MIROC6/r1i1p1f1/1940-2014/AralSea_basin/work/diagnostic/script
Parameter set: overall_calibrated -> calibration_overall.ini
Container image: /home/avandervee3/ewatercycle_pcr_25mar.sif

Initializing model:   0%|          | 0/11321 [00:00<?, ?it/s]
Running model:   0%|          | 0/11321 [02:18<?, ?it/s]     
Running model:   0%|          | 1/11321 [03:10<597:48:41, 190.12s/it]
Running model:   0%|          | 2/11321 [03:20<265:03:44, 84.30s/it] 
Running model:   0%|          | 3/11321 [03:30<158:42:00, 50.48s/it]
Running model:   0%|          | 4/11321 [03:43<111:39:06, 35.52s/it]
Running model:   0%|          | 5/11321 [03:50<80:14:54, 25.53s/it] 
Running model:   0%|          | 6/11321 [03:59<62:35:13, 19.91s/it]
Running model:   0%|          | 7/11321 [04:09<51:54:52, 16.52s/it]
Running model:   0%|          | 8/11321 [04:20<46:16:01, 14.72s/it]
Running model:   0%|          | 9/11321 [04:30<41:53:46, 13.33s/it]
Running model:   0%|          | 10/11321 [04:40<38:16:53, 12.18s/it]
Running model:   0%|          | 11/11321 [04:48<34:44:23, 11.06s/it]
Running model:   0%|          | 12/11321 [04:57<32:13:54, 10.26s/it]
Running model:   0%|          | 13/11321 [05:07<31:54:23, 10.16s/it]
Running model:   0%|          | 14/11321 [05:17<31:45:07, 10.11s/it]
Running model:   0%|          | 15/11321 [05:24<29:08:36,  9.28s/it]
Running model:   0%|          | 16/11321 [05:33<28:37:56,  9.12s/it]
Running model:   0%|          | 17/11321 [05:44<30:51:45,  9.83s/it]
Running model:   0%|          | 18/11321 [05:54<30:41:59,  9.78s/it]
Running model:   0%|          | 19/11321 [06:02<29:30:31,  9.40s/it]
Running model:   0%|          | 20/11321 [06:08<25:49:39,  8.23s/it]
Running model:   0%|          | 21/11321 [06:13<23:12:24,  7.39s/it]
Running model:   0%|          | 22/11321 [06:18<21:01:39,  6.70s/it]
Running model:   0%|          | 23/11321 [06:24<19:39:25,  6.26s/it]
Running model:   0%|          | 24/11321 [06:30<19:37:20,  6.25s/it]
Running model:   0%|          | 25/11321 [06:35<18:55:48,  6.03s/it]
Running model:   0%|          | 26/11321 [06:40<17:48:54,  5.68s/it]
Running model:   0%|          | 27/11321 [06:46<17:44:16,  5.65s/it]
Running model:   0%|          | 28/11321 [06:51<16:55:23,  5.39s/it]
Running model:   0%|          | 29/11321 [06:57<17:46:37,  5.67s/it]
Running model:   0%|          | 30/11321 [07:02<17:37:37,  5.62s/it]
Running model:   0%|          | 31/11321 [07:07<16:56:16,  5.40s/it]
Running model:   0%|          | 32/11321 [07:17<21:00:36,  6.70s/it]
Running model:   0%|          | 33/11321 [07:24<20:56:48,  6.68s/it]
Running model:   0%|          | 34/11321 [07:30<20:14:05,  6.45s/it]
Running model:   0%|          | 35/11321 [07:36<19:54:31,  6.35s/it]
Running model:   0%|          | 36/11321 [07:43<20:42:16,  6.60s/it]
Running model:   0%|          | 37/11321 [07:49<19:52:49,  6.34s/it]
Running model:   0%|          | 38/11321 [07:55<19:25:15,  6.20s/it]
Running model:   0%|          | 39/11321 [08:00<18:46:11,  5.99s/it]
Running model:   0%|          | 40/11321 [08:06<18:51:12,  6.02s/it]
Running model:   0%|          | 41/11321 [08:12<18:16:26,  5.83s/it]
Running model:   0%|          | 42/11321 [08:17<17:59:27,  5.74s/it]
Running model:   0%|          | 43/11321 [08:23<18:34:15,  5.93s/it]
Running model:   0%|          | 44/11321 [08:29<18:35:12,  5.93s/it]
Running model:   0%|          | 45/11321 [08:35<18:33:36,  5.93s/it]
Running model:   0%|          | 46/11321 [08:41<18:40:15,  5.96s/it]
Running model:   0%|          | 47/11321 [08:47<18:32:45,  5.92s/it]
Running model:   0%|          | 48/11321 [08:53<18:35:10,  5.94s/it]
Running model:   0%|          | 49/11321 [09:00<19:13:54,  6.14s/it]
Running model:   0%|          | 50/11321 [09:06<18:53:23,  6.03s/it]
Running model:   0%|          | 51/11321 [09:11<18:28:55,  5.90s/it]
Running model:   0%|          | 52/11321 [09:17<18:29:50,  5.91s/it]
Running model:   0%|          | 53/11321 [09:23<18:44:29,  5.99s/it]
Running model:   0%|          | 54/11321 [09:29<18:22:15,  5.87s/it]
Running model:   0%|          | 55/11321 [09:35<18:56:58,  6.06s/it]
Running model:   0%|          | 56/11321 [09:42<19:35:04,  6.26s/it]
Running model:   1%|          | 57/11321 [09:48<19:12:45,  6.14s/it]
Running model:   1%|          | 58/11321 [09:54<19:19:56,  6.18s/it]
Running model:   1%|          | 59/11321 [10:00<18:46:54,  6.00s/it]
Running model:   1%|          | 60/11321 [10:09<21:56:45,  7.02s/it]
Running model:   1%|          | 61/11321 [10:16<21:52:20,  6.99s/it]
Running model:   1%|          | 62/11321 [10:23<21:40:43,  6.93s/it]
Running model:   1%|          | 63/11321 [10:28<20:18:16,  6.49s/it]
Running model:   1%|          | 64/11321 [10:34<19:27:08,  6.22s/it]
Running model:   1%|          | 65/11321 [10:41<20:30:37,  6.56s/it]
Running model:   1%|          | 66/11321 [10:47<19:59:23,  6.39s/it]
Running model:   1%|          | 67/11321 [10:53<19:07:18,  6.12s/it]
Running model:   1%|          | 68/11321 [10:59<19:08:48,  6.13s/it]
Running model:   1%|          | 69/11321 [11:04<18:36:44,  5.95s/it]
Running model:   1%|          | 70/11321 [11:10<18:15:16,  5.84s/it]
Running model:   1%|          | 71/11321 [11:17<18:56:56,  6.06s/it]
Running model:   1%|          | 72/11321 [11:23<18:52:03,  6.04s/it]
Running model:   1%|          | 73/11321 [11:28<18:39:05,  5.97s/it]
Running model:   1%|          | 74/11321 [11:34<18:23:44,  5.89s/it]
Running model:   1%|          | 75/11321 [11:41<19:19:26,  6.19s/it]
Running model:   1%|          | 76/11321 [11:47<19:26:45,  6.23s/it]
Running model:   1%|          | 77/11321 [11:53<19:00:44,  6.09s/it]
Running model:   1%|          | 78/11321 [11:58<18:17:13,  5.86s/it]
Running model:   1%|          | 79/11321 [12:04<17:58:34,  5.76s/it]
Running model:   1%|          | 80/11321 [12:09<17:14:45,  5.52s/it]
Running model:   1%|          | 81/11321 [12:16<18:30:54,  5.93s/it]
Running model:   1%|          | 82/11321 [12:21<17:24:09,  5.57s/it]
Running model:   1%|          | 83/11321 [12:26<16:54:28,  5.42s/it]
Running model:   1%|          | 84/11321 [12:31<16:29:45,  5.28s/it]
Running model:   1%|          | 85/11321 [12:36<16:31:58,  5.30s/it]
Running model:   1%|          | 86/11321 [12:41<16:34:15,  5.31s/it]
Running model:   1%|          | 87/11321 [12:47<16:39:36,  5.34s/it]
Running model:   1%|          | 88/11321 [12:52<16:37:36,  5.33s/it]
Running model:   1%|          | 89/11321 [12:57<16:25:32,  5.26s/it]
Running model:   1%|          | 90/11321 [13:03<16:42:57,  5.36s/it]
Running model:   1%|          | 91/11321 [13:11<19:44:45,  6.33s/it]
Running model:   1%|          | 92/11321 [13:16<18:32:33,  5.94s/it]
Running model:   1%|          | 93/11321 [13:21<17:41:03,  5.67s/it]
