# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2025-09-02
#
# GRDC-No.:              2217100
# River:                 DARYA-YE KUNDUZ
# Station:               KULUKH TEPA
# Country:               AF
# Latitude (DD):       36.983333
# Longitude (DD):      68.3
# Catchment area (km²):      37100.0
# Altitude (m ASL):        320.0
# Next downstream station:      2617110
# Remarks:               USGS-ID: 365900068180000
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1965 - 1978
# No. of years:          14
# Last update:           2018-05-25
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 156
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1974-09-01;--:--;   -999.000;      4.441; 100
1974-10-01;--:--;   -999.000;     40.935; 100
1974-11-01;--:--;   -999.000;     69.787; 100
1974-12-01;--:--;   -999.000;     73.113; 100
1975-01-01;--:--;   -999.000;     58.323; 100
1975-02-01;--:--;   -999.000;     53.786; 100
1975-03-01;--:--;   -999.000;     55.181; 100
1975-04-01;--:--;   -999.000;     66.607; 100
1975-05-01;--:--;   -999.000;    149.987; 100
1975-06-01;--:--;   -999.000;    303.500; 100
1975-07-01;--:--;   -999.000;    236.452; 100
1975-08-01;--:--;   -999.000;     52.161; 100
1975-09-01;--:--;   -999.000;     24.570; 100
1975-10-01;--:--;   -999.000;     79.468; 100
1975-11-01;--:--;   -999.000;     98.663; 100
1975-12-01;--:--;   -999.000;     75.206; 100
1976-01-01;--:--;   -999.000;     64.081; 100
1976-02-01;--:--;   -999.000;     66.352; 100
1976-03-01;--:--;   -999.000;     73.155; 100
1976-04-01;--:--;   -999.000;     55.360; 100
1976-05-01;--:--;   -999.000;    137.048; 100
1976-06-01;--:--;   -999.000;    211.333; 100
1976-07-01;--:--;   -999.000;    260.613; 100
1976-08-01;--:--;   -999.000;     42.703; 100
1976-09-01;--:--;   -999.000;     25.860; 100
1976-10-01;--:--;   -999.000;     60.590; 100
1976-11-01;--:--;   -999.000;     83.610; 100
1976-12-01;--:--;   -999.000;     82.519; 100
1977-01-01;--:--;   -999.000;     70.932; 100
1977-02-01;--:--;   -999.000;     68.593; 100
1977-03-01;--:--;   -999.000;     73.355; 100
1977-04-01;--:--;   -999.000;     30.783; 100
1977-05-01;--:--;   -999.000;     68.639; 100
1977-06-01;--:--;   -999.000;    314.500; 100
1977-07-01;--:--;   -999.000;    182.497; 100
1977-08-01;--:--;   -999.000;     13.023; 100
1977-09-01;--:--;   -999.000;     18.187; 100
1977-10-01;--:--;   -999.000;     69.242; 100
1977-11-01;--:--;   -999.000;     88.833; 100
1977-12-01;--:--;   -999.000;     88.968; 100
1978-01-01;--:--;   -999.000;     75.613; 100
1978-02-01;--:--;   -999.000;     71.393; 100
1978-03-01;--:--;   -999.000;     81.042; 100
1978-04-01;--:--;   -999.000;     63.123; 100
1978-05-01;--:--;   -999.000;    161.203; 100
1978-06-01;--:--;   -999.000;    286.000; 100
1978-07-01;--:--;   -999.000;    139.606; 100
1978-08-01;--:--;   -999.000;     26.155; 100
1978-09-01;--:--;   -999.000;     27.540; 100
