# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2025-09-02
#
# GRDC-No.:              2217480
# River:                 DARYA-YE SAR-E PUL
# Station:               ASIABAD
# Country:               AF
# Latitude (DD):       36.2
# Longitude (DD):      65.95
# Catchment area (km²):      6950.0
# Altitude (m ASL):        642.0
# Next downstream station:      -
# Remarks:               USGS-ID: 361200065570000
# Owner of original data: United States of America - US Geological Survey (USGS)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1964 - 1978
# No. of years:          15
# Last update:           2018-05-25
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 168
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1973-09-01;--:--;   -999.000;      5.625; 100
1973-10-01;--:--;   -999.000;      6.233; 100
1973-11-01;--:--;   -999.000;      6.534; 100
1973-12-01;--:--;   -999.000;      6.358; 100
1974-01-01;--:--;   -999.000;      6.053; 100
1974-02-01;--:--;   -999.000;      6.650; 100
1974-03-01;--:--;   -999.000;      7.061; 100
1974-04-01;--:--;   -999.000;      6.671; 100
1974-05-01;--:--;   -999.000;      6.584; 100
1974-06-01;--:--;   -999.000;      4.214; 100
1974-07-01;--:--;   -999.000;      3.453; 100
1974-08-01;--:--;   -999.000;      3.210; 100
1974-09-01;--:--;   -999.000;      3.943; 100
1974-10-01;--:--;   -999.000;      6.018; 100
1974-11-01;--:--;   -999.000;      7.047; 100
1974-12-01;--:--;   -999.000;      6.715; 100
1975-01-01;--:--;   -999.000;      5.973; 100
1975-02-01;--:--;   -999.000;      7.549; 100
1975-03-01;--:--;   -999.000;      8.925; 100
1975-04-01;--:--;   -999.000;     20.597; 100
1975-05-01;--:--;   -999.000;     28.594; 100
1975-06-01;--:--;   -999.000;     15.137; 100
1975-07-01;--:--;   -999.000;      9.955; 100
1975-08-01;--:--;   -999.000;      8.154; 100
1975-09-01;--:--;   -999.000;      8.374; 100
1975-10-01;--:--;   -999.000;      9.670; 100
1975-11-01;--:--;   -999.000;     10.335; 100
1975-12-01;--:--;   -999.000;     10.303; 100
1976-01-01;--:--;   -999.000;      9.412; 100
1976-02-01;--:--;   -999.000;      9.807; 100
1976-03-01;--:--;   -999.000;     10.665; 100
1976-04-01;--:--;   -999.000;     19.286; 100
1976-05-01;--:--;   -999.000;     17.545; 100
1976-06-01;--:--;   -999.000;     10.099; 100
1976-07-01;--:--;   -999.000;      7.377; 100
1976-08-01;--:--;   -999.000;      7.601; 100
1976-09-01;--:--;   -999.000;      8.172; 100
1976-10-01;--:--;   -999.000;      8.797; 100
1976-11-01;--:--;   -999.000;      8.758; 100
1976-12-01;--:--;   -999.000;      7.732; 100
1977-01-01;--:--;   -999.000;      8.261; 100
1977-02-01;--:--;   -999.000;      8.875; 100
1977-03-01;--:--;   -999.000;      7.797; 100
1977-04-01;--:--;   -999.000;     12.420; 100
1977-05-01;--:--;   -999.000;      6.390; 100
1977-06-01;--:--;   -999.000;      3.137; 100
1977-07-01;--:--;   -999.000;      2.269; 100
1977-08-01;--:--;   -999.000;      2.193; 100
1977-09-01;--:--;   -999.000;      3.610; 100
1977-10-01;--:--;   -999.000;      5.744; 100
1977-11-01;--:--;   -999.000;      8.174; 100
1977-12-01;--:--;   -999.000;      8.005; 100
1978-01-01;--:--;   -999.000;      6.955; 100
1978-02-01;--:--;   -999.000;      6.438; 100
1978-03-01;--:--;   -999.000;      7.561; 100
1978-04-01;--:--;   -999.000;      8.139; 100
1978-05-01;--:--;   -999.000;      7.453; 100
1978-06-01;--:--;   -999.000;      4.513; 100
1978-07-01;--:--;   -999.000;      3.806; 100
1978-08-01;--:--;   -999.000;      3.153; 100
1978-09-01;--:--;   -999.000;      3.833; 100
