# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2025-09-02
#
# GRDC-No.:              2416890
# River:                 NORIN
# Station:               NARYN
# Country:               KG
# Latitude (DD):       41.43
# Longitude (DD):      76.02
# Catchment area (km²):      10500.0
# Altitude (m ASL):        2039.0
# Next downstream station:      2416860
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1933 - 1980
# No. of years:          48
# Last update:           2018-05-29
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 576
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1941-12-01;--:--;     28.000;   -999.000;   0
1942-01-01;--:--;     24.000;   -999.000;   0
1942-02-01;--:--;     26.000;   -999.000;   0
1942-03-01;--:--;     27.000;   -999.000;   0
1942-04-01;--:--;     36.000;   -999.000;   0
1942-05-01;--:--;    159.000;   -999.000;   0
1942-06-01;--:--;    263.000;   -999.000;   0
1942-07-01;--:--;    245.000;   -999.000;   0
1942-08-01;--:--;    228.000;   -999.000;   0
1942-09-01;--:--;     98.000;   -999.000;   0
1942-10-01;--:--;     50.000;   -999.000;   0
1942-11-01;--:--;     38.000;   -999.000;   0
1942-12-01;--:--;     29.000;   -999.000;   0
1943-01-01;--:--;     22.000;   -999.000;   0
1943-02-01;--:--;     23.000;   -999.000;   0
1943-03-01;--:--;     25.000;   -999.000;   0
1943-04-01;--:--;     32.000;   -999.000;   0
1943-05-01;--:--;    135.000;   -999.000;   0
1943-06-01;--:--;    131.000;   -999.000;   0
1943-07-01;--:--;    242.000;   -999.000;   0
1943-08-01;--:--;    213.000;   -999.000;   0
1943-09-01;--:--;    104.000;   -999.000;   0
1943-10-01;--:--;     48.000;   -999.000;   0
1943-11-01;--:--;     30.000;   -999.000;   0
1943-12-01;--:--;     28.000;   -999.000;   0
1944-01-01;--:--;     27.000;   -999.000;   0
1944-02-01;--:--;     23.000;   -999.000;   0
1944-03-01;--:--;     24.000;   -999.000;   0
1944-04-01;--:--;     38.000;   -999.000;   0
1944-05-01;--:--;    102.000;   -999.000;   0
1944-06-01;--:--;    176.000;   -999.000;   0
1944-07-01;--:--;    298.000;   -999.000;   0
1944-08-01;--:--;    279.000;   -999.000;   0
1944-09-01;--:--;    112.000;   -999.000;   0
1944-10-01;--:--;     52.000;   -999.000;   0
1944-11-01;--:--;     37.000;   -999.000;   0
1944-12-01;--:--;     32.000;   -999.000;   0
1945-01-01;--:--;     30.000;   -999.000;   0
1945-02-01;--:--;     29.000;   -999.000;   0
