# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2025-09-02
#
# GRDC-No.:              2517900
# River:                 VAKHSH
# Station:               TUTKAUL
# Country:               TJ
# Latitude (DD):       38.33
# Longitude (DD):      69.3
# Catchment area (km²):      31200.0
# Altitude (m ASL):        692.0
# Next downstream station:      2617110
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1932 - 1967
# No. of years:          36
# Last update:           2018-05-29
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 425
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1940-11-01;--:--;    228.000;   -999.000;   0
1940-12-01;--:--;    188.000;   -999.000;   0
1941-01-01;--:--;    166.000;   -999.000;   0
1941-02-01;--:--;    180.000;   -999.000;   0
1941-03-01;--:--;    230.000;   -999.000;   0
1941-04-01;--:--;    547.000;   -999.000;   0
1941-05-01;--:--;   1160.000;   -999.000;   0
1941-06-01;--:--;   1670.000;   -999.000;   0
1941-07-01;--:--;   1630.000;   -999.000;   0
1941-08-01;--:--;   1570.000;   -999.000;   0
1941-09-01;--:--;    714.000;   -999.000;   0
1941-10-01;--:--;    404.000;   -999.000;   0
1941-11-01;--:--;    272.000;   -999.000;   0
1941-12-01;--:--;    241.000;   -999.000;   0
1942-01-01;--:--;    209.000;   -999.000;   0
1942-02-01;--:--;    197.000;   -999.000;   0
1942-03-01;--:--;    308.000;   -999.000;   0
1942-04-01;--:--;    629.000;   -999.000;   0
1942-05-01;--:--;   1030.000;   -999.000;   0
1942-06-01;--:--;   1270.000;   -999.000;   0
1942-07-01;--:--;   2050.000;   -999.000;   0
1942-08-01;--:--;   1630.000;   -999.000;   0
1942-09-01;--:--;    962.000;   -999.000;   0
1942-10-01;--:--;    416.000;   -999.000;   0
1942-11-01;--:--;    344.000;   -999.000;   0
1942-12-01;--:--;    289.000;   -999.000;   0
1943-01-01;--:--;    205.000;   -999.000;   0
1943-02-01;--:--;    198.000;   -999.000;   0
1943-03-01;--:--;    268.000;   -999.000;   0
1943-04-01;--:--;    449.000;   -999.000;   0
1943-05-01;--:--;    795.000;   -999.000;   0
1943-06-01;--:--;   1220.000;   -999.000;   0
1943-07-01;--:--;   1810.000;   -999.000;   0
1943-08-01;--:--;   1500.000;   -999.000;   0
1943-09-01;--:--;    831.000;   -999.000;   0
1943-10-01;--:--;    360.000;   -999.000;   0
1943-11-01;--:--;    279.000;   -999.000;   0
1943-12-01;--:--;    243.000;   -999.000;   0
1944-01-01;--:--;    209.000;   -999.000;   0
1944-02-01;--:--;    194.000;   -999.000;   0
1944-03-01;--:--;    253.000;   -999.000;   0
1944-04-01;--:--;    486.000;   -999.000;   0
1944-05-01;--:--;    802.000;   -999.000;   0
1944-06-01;--:--;    945.000;   -999.000;   0
1944-07-01;--:--;   1910.000;   -999.000;   0
1944-08-01;--:--;   1780.000;   -999.000;   0
1944-09-01;--:--;    747.000;   -999.000;   0
1944-10-01;--:--;    313.000;   -999.000;   0
1944-11-01;--:--;    261.000;   -999.000;   0
1944-12-01;--:--;    204.000;   -999.000;   0
1945-01-01;--:--;    175.000;   -999.000;   0
1945-02-01;--:--;    163.000;   -999.000;   0
1945-03-01;--:--;    241.000;   -999.000;   0
1945-04-01;--:--;    552.000;   -999.000;   0
1945-05-01;--:--;    998.000;   -999.000;   0
1945-06-01;--:--;   1410.000;   -999.000;   0
1945-07-01;--:--;   1870.000;   -999.000;   0
1945-08-01;--:--;   1440.000;   -999.000;   0
1945-09-01;--:--;    814.000;   -999.000;   0
1945-10-01;--:--;    372.000;   -999.000;   0
1945-11-01;--:--;    271.000;   -999.000;   0
1945-12-01;--:--;    216.000;   -999.000;   0
1946-01-01;--:--;    182.000;   -999.000;   0
1946-02-01;--:--;    191.000;   -999.000;   0
1946-03-01;--:--;    228.000;   -999.000;   0
1946-04-01;--:--;    679.000;   -999.000;   0
1946-05-01;--:--;    915.000;   -999.000;   0
1946-06-01;--:--;    997.000;   -999.000;   0
1946-07-01;--:--;   1350.000;   -999.000;   0
1946-08-01;--:--;   1320.000;   -999.000;   0
1946-09-01;--:--;    698.000;   -999.000;   0
1946-10-01;--:--;    401.000;   -999.000;   0
1946-11-01;--:--;    253.000;   -999.000;   0
1946-12-01;--:--;    207.000;   -999.000;   0
1947-01-01;--:--;    190.000;   -999.000;   0
1947-02-01;--:--;    180.000;   -999.000;   0
1947-03-01;--:--;    201.000;   -999.000;   0
1947-04-01;--:--;    306.000;   -999.000;   0
1947-05-01;--:--;    653.000;   -999.000;   0
1947-06-01;--:--;    880.000;   -999.000;   0
1947-07-01;--:--;   1200.000;   -999.000;   0
1947-08-01;--:--;   1320.000;   -999.000;   0
1947-09-01;--:--;    761.000;   -999.000;   0
1947-10-01;--:--;    281.000;   -999.000;   0
1947-11-01;--:--;    222.000;   -999.000;   0
1947-12-01;--:--;    154.000;   -999.000;   0
1948-01-01;--:--;    142.000;   -999.000;   0
1948-02-01;--:--;    135.000;   -999.000;   0
1948-03-01;--:--;    176.000;   -999.000;   0
1948-04-01;--:--;    538.000;   -999.000;   0
1948-05-01;--:--;    952.000;   -999.000;   0
1948-06-01;--:--;   1050.000;   -999.000;   0
1948-07-01;--:--;   1830.000;   -999.000;   0
1948-08-01;--:--;   1770.000;   -999.000;   0
1948-09-01;--:--;    842.000;   -999.000;   0
1948-10-01;--:--;    436.000;   -999.000;   0
1948-11-01;--:--;    248.000;   -999.000;   0
1948-12-01;--:--;    194.000;   -999.000;   0
1949-01-01;--:--;    207.000;   -999.000;   0
1949-02-01;--:--;    195.000;   -999.000;   0
1949-03-01;--:--;    248.000;   -999.000;   0
1949-04-01;--:--;    671.000;   -999.000;   0
1949-05-01;--:--;   1270.000;   -999.000;   0
1949-06-01;--:--;   1270.000;   -999.000;   0
1949-07-01;--:--;   2080.000;   -999.000;   0
1949-08-01;--:--;   1550.000;   -999.000;   0
1949-09-01;--:--;    807.000;   -999.000;   0
1949-10-01;--:--;    465.000;   -999.000;   0
1949-11-01;--:--;    338.000;   -999.000;   0
1949-12-01;--:--;    281.000;   -999.000;   0
1950-01-01;--:--;    251.000;   -999.000;   0
1950-02-01;--:--;    218.000;   -999.000;   0
1950-03-01;--:--;    264.000;   -999.000;   0
1950-04-01;--:--;    313.000;   -999.000;   0
1950-05-01;--:--;    693.000;   -999.000;   0
1950-06-01;--:--;   1110.000;   -999.000;   0
1950-07-01;--:--;   1430.000;   -999.000;   0
1950-08-01;--:--;   1430.000;   -999.000;   0
1950-09-01;--:--;    675.000;   -999.000;   0
1950-10-01;--:--;    307.000;   -999.000;   0
1950-11-01;--:--;    239.000;   -999.000;   0
1950-12-01;--:--;    202.000;   -999.000;   0
1951-01-01;--:--;    187.000;   -999.000;   0
1951-02-01;--:--;    171.000;   -999.000;   0
1951-03-01;--:--;    195.000;   -999.000;   0
1951-04-01;--:--;    333.000;   -999.000;   0
1951-05-01;--:--;    752.000;   -999.000;   0
1951-06-01;--:--;    841.000;   -999.000;   0
1951-07-01;--:--;   1110.000;   -999.000;   0
1951-08-01;--:--;   1300.000;   -999.000;   0
1951-09-01;--:--;    644.000;   -999.000;   0
1951-10-01;--:--;    363.000;   -999.000;   0
1951-11-01;--:--;    287.000;   -999.000;   0
1951-12-01;--:--;    212.000;   -999.000;   0
1952-01-01;--:--;    180.000;   -999.000;   0
