# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2025-09-02
#
# GRDC-No.:              2817100
# River:                 AMU DARYA
# Station:               CHATLY
# Country:               UZ
# Latitude (DD):       42.28
# Longitude (DD):      59.7
# Catchment area (km²):      450000.0
# Altitude (m ASL):        72.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1936-01 - 1973-12
# No. of years:          39
# Last update:           2018-05-29
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 13880
# DATA
YYYY-MM-DD;hh:mm; Value
1936-01-01;--:--;    688.000
1936-01-02;--:--;    664.000
1936-01-03;--:--;    614.000
1936-01-04;--:--;    634.000
1936-01-05;--:--;    626.000
1936-01-06;--:--;    610.000
1936-01-07;--:--;    614.000
1936-01-08;--:--;    624.000
1936-01-09;--:--;    639.000
1936-01-10;--:--;    695.000
1936-01-11;--:--;    713.000
1936-01-12;--:--;    734.000
1936-01-13;--:--;    712.000
1936-01-14;--:--;    688.000
1936-01-15;--:--;    696.000
1936-01-16;--:--;    725.000
1936-01-17;--:--;    782.000
1936-01-18;--:--;    821.000
1936-01-19;--:--;    833.000
1936-01-20;--:--;    802.000
1936-01-21;--:--;    741.000
1936-01-22;--:--;    673.000
1936-01-23;--:--;    600.000
1936-01-24;--:--;    528.000
1936-01-25;--:--;    500.000
1936-01-26;--:--;    464.000
1936-01-27;--:--;    440.000
1936-01-28;--:--;    459.000
1936-01-29;--:--;    448.000
1936-01-30;--:--;    460.000
1936-01-31;--:--;    492.000
1936-02-01;--:--;    496.000
1936-02-02;--:--;    550.000
1936-02-03;--:--;    577.000
1936-02-04;--:--;    560.000
1936-02-05;--:--;    539.000
1936-02-06;--:--;    506.000
1936-02-07;--:--;    477.000
1936-02-08;--:--;    481.000
1936-02-09;--:--;    508.000
1936-02-10;--:--;    535.000
1936-02-11;--:--;    566.000
1936-02-12;--:--;    585.000
1936-02-13;--:--;    602.000
1936-02-14;--:--;    629.000
1936-02-15;--:--;    739.000
1936-02-16;--:--;    813.000
1936-02-17;--:--;    792.000
1936-02-18;--:--;    748.000
1936-02-19;--:--;    715.000
1936-02-20;--:--;    705.000
1936-02-21;--:--;    684.000
1936-02-22;--:--;    602.000
1936-02-23;--:--;    567.000
1936-02-24;--:--;    474.000
1936-02-25;--:--;    441.000
1936-02-26;--:--;    373.000
1936-02-27;--:--;    324.000
1936-02-28;--:--;    331.000
1936-02-29;--:--;    357.000
1936-03-01;--:--;    388.000
1936-03-02;--:--;    427.000
1936-03-03;--:--;    453.000
1936-03-04;--:--;    468.000
1936-03-05;--:--;    465.000
1936-03-06;--:--;    515.000
1936-03-07;--:--;    580.000
1936-03-08;--:--;    613.000
1936-03-09;--:--;    620.000
1936-03-10;--:--;    613.000
1936-03-11;--:--;    591.000
1936-03-12;--:--;    577.000
1936-03-13;--:--;    589.000
1936-03-14;--:--;    621.000
1936-03-15;--:--;    622.000
1936-03-16;--:--;    792.000
1936-03-17;--:--;    885.000
1936-03-18;--:--;    741.000
1936-03-19;--:--;    592.000
1936-03-20;--:--;    474.000
1936-03-21;--:--;    425.000
1936-03-22;--:--;    453.000
1936-03-23;--:--;    419.000
1936-03-24;--:--;    389.000
1936-03-25;--:--;    379.000
1936-03-26;--:--;    388.000
1936-03-27;--:--;    409.000
1936-03-28;--:--;    430.000
1936-03-29;--:--;    477.000
1936-03-30;--:--;    514.000
1936-03-31;--:--;    579.000
1936-04-01;--:--;    670.000
1936-04-02;--:--;    739.000
1936-04-03;--:--;    713.000
1936-04-04;--:--;    687.000
1936-04-05;--:--;    678.000
1936-04-06;--:--;    678.000
1936-04-07;--:--;    670.000
1936-04-08;--:--;    653.000
1936-04-09;--:--;    644.000
1936-04-10;--:--;    678.000
1936-04-11;--:--;    644.000
1936-04-12;--:--;    636.000
1936-04-13;--:--;    628.000
1936-04-14;--:--;    765.000
1936-04-15;--:--;    865.000
1936-04-16;--:--;    876.000
1936-04-17;--:--;    876.000
1936-04-18;--:--;    876.000
1936-04-19;--:--;    865.000
1936-04-20;--:--;    855.000
1936-04-21;--:--;    825.000
1936-04-22;--:--;    825.000
1936-04-23;--:--;    835.000
1936-04-24;--:--;    845.000
1936-04-25;--:--;    835.000
1936-04-26;--:--;    815.000
1936-04-27;--:--;   1060.000
1936-04-28;--:--;   1320.000
1936-04-29;--:--;   1380.000
1936-04-30;--:--;   1350.000
1936-05-01;--:--;   1240.000
1936-05-02;--:--;   1270.000
1936-05-03;--:--;   1410.000
1936-05-04;--:--;   1480.000
1936-05-05;--:--;   1340.000
1936-05-06;--:--;   1270.000
1936-05-07;--:--;   1240.000
1936-05-08;--:--;   1270.000
1936-05-09;--:--;   1280.000
1936-05-10;--:--;   1350.000
1936-05-11;--:--;   2340.000
1936-05-12;--:--;   2880.000
1936-05-13;--:--;   2370.000
1936-05-14;--:--;   1860.000
1936-05-15;--:--;   1540.000
1936-05-16;--:--;   1400.000
1936-05-17;--:--;   1350.000
1936-05-18;--:--;   1400.000
1936-05-19;--:--;   1810.000
1936-05-20;--:--;   1860.000
1936-05-21;--:--;   1990.000
1936-05-22;--:--;   2080.000
1936-05-23;--:--;   2130.000
1936-05-24;--:--;   2140.000
1936-05-25;--:--;   2840.000
1936-05-26;--:--;   3170.000
1936-05-27;--:--;   3780.000
1936-05-28;--:--;   4300.000
1936-05-29;--:--;   4620.000
1936-05-30;--:--;   4170.000
1936-05-31;--:--;   3950.000
1936-06-01;--:--;   3880.000
1936-06-02;--:--;   3900.000
1936-06-03;--:--;   3950.000
1936-06-04;--:--;   4040.000
1936-06-05;--:--;   4120.000
1936-06-06;--:--;   4190.000
1936-06-07;--:--;   4300.000
1936-06-08;--:--;   4320.000
1936-06-09;--:--;   4340.000
1936-06-10;--:--;   4410.000
1936-06-11;--:--;   4300.000
1936-06-12;--:--;   3990.000
1936-06-13;--:--;   3730.000
1936-06-14;--:--;   3540.000
1936-06-15;--:--;   3610.000
1936-06-16;--:--;   3760.000
1936-06-17;--:--;   3970.000
1936-06-18;--:--;   4100.000
1936-06-19;--:--;   4150.000
1936-06-20;--:--;   4150.000
1936-06-21;--:--;   4080.000
1936-06-22;--:--;   3840.000
1936-06-23;--:--;   3460.000
1936-06-24;--:--;   3400.000
1936-06-25;--:--;   3520.000
1936-06-26;--:--;   3800.000
1936-06-27;--:--;   4060.000
1936-06-28;--:--;   4190.000
1936-06-29;--:--;   4190.000
1936-06-30;--:--;   3730.000
1936-07-01;--:--;   3420.000
1936-07-02;--:--;   3070.000
1936-07-03;--:--;   2860.000
1936-07-04;--:--;   2820.000
1936-07-05;--:--;   2880.000
1936-07-06;--:--;   3070.000
1936-07-07;--:--;   3290.000
1936-07-08;--:--;   3540.000
1936-07-09;--:--;   3710.000
1936-07-10;--:--;   3840.000
1936-07-11;--:--;   4010.000
1936-07-12;--:--;   4170.000
1936-07-13;--:--;   4300.000
1936-07-14;--:--;   4480.000
1936-07-15;--:--;   4280.000
1936-07-16;--:--;   3990.000
1936-07-17;--:--;   3730.000
1936-07-18;--:--;   3610.000
1936-07-19;--:--;   3520.000
1936-07-20;--:--;   3420.000
1936-07-21;--:--;   3310.000
1936-07-22;--:--;   3290.000
1936-07-23;--:--;   3230.000
1936-07-24;--:--;   3150.000
1936-07-25;--:--;   2840.000
1936-07-26;--:--;   2690.000
1936-07-27;--:--;   2510.000
1936-07-28;--:--;   2470.000
1936-07-29;--:--;   2410.000
1936-07-30;--:--;   2550.000
1936-07-31;--:--;   2720.000
1936-08-01;--:--;   3010.000
1936-08-02;--:--;   3290.000
1936-08-03;--:--;   3360.000
1936-08-04;--:--;   3210.000
1936-08-05;--:--;   3150.000
1936-08-06;--:--;   2970.000
1936-08-07;--:--;   2760.000
1936-08-08;--:--;   2570.000
1936-08-09;--:--;   2350.000
1936-08-10;--:--;   2170.000
1936-08-11;--:--;   2190.000
1936-08-12;--:--;   2240.000
1936-08-13;--:--;   2220.000
1936-08-14;--:--;   2240.000
1936-08-15;--:--;   2200.000
1936-08-16;--:--;   2200.000
1936-08-17;--:--;   2190.000
1936-08-18;--:--;   2260.000
1936-08-19;--:--;   2280.000
1936-08-20;--:--;   2240.000
1936-08-21;--:--;   2100.000
1936-08-22;--:--;   2200.000
1936-08-23;--:--;   2280.000
1936-08-24;--:--;   2370.000
1936-08-25;--:--;   2490.000
1936-08-26;--:--;   2470.000
1936-08-27;--:--;   2610.000
1936-08-28;--:--;   2550.000
1936-08-29;--:--;   2430.000
1936-08-30;--:--;   2260.000
1936-08-31;--:--;   2020.000
1936-09-01;--:--;   1920.000
1936-09-02;--:--;   1810.000
1936-09-03;--:--;   1770.000
1936-09-04;--:--;   1600.000
1936-09-05;--:--;   1490.000
1936-09-06;--:--;   1460.000
1936-09-07;--:--;   1460.000
1936-09-08;--:--;   1460.000
1936-09-09;--:--;   1510.000
1936-09-10;--:--;   1570.000
1936-09-11;--:--;   1680.000
1936-09-12;--:--;   1750.000
1936-09-13;--:--;   1750.000
1936-09-14;--:--;   1750.000
1936-09-15;--:--;   1680.000
1936-09-16;--:--;   1680.000
1936-09-17;--:--;   1600.000
1936-09-18;--:--;   1670.000
1936-09-19;--:--;   1620.000
1936-09-20;--:--;   1560.000
1936-09-21;--:--;   1520.000
1936-09-22;--:--;   1460.000
1936-09-23;--:--;   1400.000
1936-09-24;--:--;   1380.000
1936-09-25;--:--;   1380.000
1936-09-26;--:--;   1350.000
1936-09-27;--:--;   1380.000
1936-09-28;--:--;   1400.000
1936-09-29;--:--;   1440.000
1936-09-30;--:--;   1510.000
1936-10-01;--:--;   1590.000
1936-10-02;--:--;   1560.000
1936-10-03;--:--;   1490.000
1936-10-04;--:--;   1430.000
1936-10-05;--:--;   1380.000
1936-10-06;--:--;   1350.000
1936-10-07;--:--;   1310.000
1936-10-08;--:--;   1310.000
1936-10-09;--:--;   1280.000
1936-10-10;--:--;   1240.000
1936-10-11;--:--;   1200.000
1936-10-12;--:--;   1200.000
1936-10-13;--:--;   1240.000
1936-10-14;--:--;   1130.000
1936-10-15;--:--;   1100.000
1936-10-16;--:--;   1080.000
1936-10-17;--:--;   1040.000
1936-10-18;--:--;   1020.000
1936-10-19;--:--;   1000.000
1936-10-20;--:--;    988.000
1936-10-21;--:--;    964.000
1936-10-22;--:--;    953.000
1936-10-23;--:--;    942.000
1936-10-24;--:--;    953.000
1936-10-25;--:--;    953.000
1936-10-26;--:--;    942.000
1936-10-27;--:--;    931.000
1936-10-28;--:--;    898.000
1936-10-29;--:--;    887.000
1936-10-30;--:--;    876.000
1936-10-31;--:--;    855.000
1936-11-01;--:--;    855.000
1936-11-02;--:--;    845.000
1936-11-03;--:--;    835.000
1936-11-04;--:--;    855.000
1936-11-05;--:--;    855.000
1936-11-06;--:--;    855.000
1936-11-07;--:--;    855.000
1936-11-08;--:--;    845.000
1936-11-09;--:--;    845.000
1936-11-10;--:--;    845.000
1936-11-11;--:--;    845.000
1936-11-12;--:--;    835.000
1936-11-13;--:--;    855.000
1936-11-14;--:--;    855.000
1936-11-15;--:--;    865.000
1936-11-16;--:--;    825.000
1936-11-17;--:--;    805.000
1936-11-18;--:--;    795.000
1936-11-19;--:--;    775.000
1936-11-20;--:--;    756.000
1936-11-21;--:--;    765.000
1936-11-22;--:--;    756.000
1936-11-23;--:--;    739.000
1936-11-24;--:--;    730.000
1936-11-25;--:--;    713.000
1936-11-26;--:--;    713.000
1936-11-27;--:--;    704.000
1936-11-28;--:--;    713.000
1936-11-29;--:--;    687.000
1936-11-30;--:--;    653.000
1936-12-01;--:--;    661.000
1936-12-02;--:--;    653.000
1936-12-03;--:--;    653.000
1936-12-04;--:--;    661.000
1936-12-05;--:--;    661.000
1936-12-06;--:--;    636.000
1936-12-07;--:--;    636.000
1936-12-08;--:--;    628.000
1936-12-09;--:--;    628.000
1936-12-10;--:--;    611.000
1936-12-11;--:--;    636.000
1936-12-12;--:--;    636.000
1936-12-13;--:--;    619.000
1936-12-14;--:--;    628.000
1936-12-15;--:--;    628.000
1936-12-16;--:--;    636.000
1936-12-17;--:--;   -999.000
1936-12-18;--:--;   -999.000
1936-12-19;--:--;   -999.000
1936-12-20;--:--;   -999.000
1936-12-21;--:--;   -999.000
1936-12-22;--:--;   -999.000
1936-12-23;--:--;   -999.000
1936-12-24;--:--;   -999.000
1936-12-25;--:--;   -999.000
1936-12-26;--:--;   -999.000
1936-12-27;--:--;   -999.000
1936-12-28;--:--;   -999.000
1936-12-29;--:--;   -999.000
1936-12-30;--:--;   -999.000
1936-12-31;--:--;   -999.000
1937-01-01;--:--;   -999.000
1937-01-02;--:--;   -999.000
1937-01-03;--:--;   -999.000
1937-01-04;--:--;   -999.000
1937-01-05;--:--;   -999.000
1937-01-06;--:--;   -999.000
1937-01-07;--:--;   -999.000
1937-01-08;--:--;   -999.000
1937-01-09;--:--;    482.000
1937-01-10;--:--;    424.000
1937-01-11;--:--;    416.000
1937-01-12;--:--;    411.000
1937-01-13;--:--;    428.000
1937-01-14;--:--;    422.000
1937-01-15;--:--;    438.000
1937-01-16;--:--;    468.000
1937-01-17;--:--;    454.000
1937-01-18;--:--;    417.000
1937-01-19;--:--;    377.000
1937-01-20;--:--;    412.000
1937-01-21;--:--;    458.000
1937-01-22;--:--;    515.000
1937-01-23;--:--;    588.000
1937-01-24;--:--;    676.000
1937-01-25;--:--;    767.000
1937-01-26;--:--;    861.000
1937-01-27;--:--;    907.000
1937-01-28;--:--;    921.000
1937-01-29;--:--;    923.000
1937-01-30;--:--;    917.000
1937-01-31;--:--;    916.000
1937-02-01;--:--;    917.000
1937-02-02;--:--;    925.000
1937-02-03;--:--;    984.000
1937-02-04;--:--;   1010.000
1937-02-05;--:--;    986.000
1937-02-06;--:--;    968.000
1937-02-07;--:--;    945.000
1937-02-08;--:--;    926.000
1937-02-09;--:--;    924.000
1937-02-10;--:--;    928.000
1937-02-11;--:--;    956.000
1937-02-12;--:--;   1020.000
1937-02-13;--:--;   1090.000
1937-02-14;--:--;   1130.000
1937-02-15;--:--;   1130.000
1937-02-16;--:--;   1110.000
1937-02-17;--:--;   1060.000
1937-02-18;--:--;   1010.000
1937-02-19;--:--;    965.000
1937-02-20;--:--;    919.000
1937-02-21;--:--;    865.000
1937-02-22;--:--;    798.000
1937-02-23;--:--;    737.000
1937-02-24;--:--;    724.000
1937-02-25;--:--;    739.000
1937-02-26;--:--;    744.000
1937-02-27;--:--;    746.000
1937-02-28;--:--;    751.000
1937-03-01;--:--;    750.000
1937-03-02;--:--;    756.000
1937-03-03;--:--;    748.000
1937-03-04;--:--;    613.000
1937-03-05;--:--;    444.000
1937-03-06;--:--;    310.000
1937-03-07;--:--;    242.000
1937-03-08;--:--;    297.000
1937-03-09;--:--;    383.000
1937-03-10;--:--;    508.000
1937-03-11;--:--;    660.000
1937-03-12;--:--;    886.000
1937-03-13;--:--;    957.000
1937-03-14;--:--;   1040.000
1937-03-15;--:--;   1130.000
1937-03-16;--:--;   1160.000
1937-03-17;--:--;    694.000
1937-03-18;--:--;    463.000
1937-03-19;--:--;    444.000
1937-03-20;--:--;    454.000
1937-03-21;--:--;    476.000
1937-03-22;--:--;    480.000
1937-03-23;--:--;    499.000
1937-03-24;--:--;    503.000
1937-03-25;--:--;    499.000
1937-03-26;--:--;    498.000
1937-03-27;--:--;    504.000
1937-03-28;--:--;    495.000
1937-03-29;--:--;    475.000
1937-03-30;--:--;    462.000
1937-03-31;--:--;    462.000
1937-04-01;--:--;    468.000
1937-04-02;--:--;    455.000
1937-04-03;--:--;    475.000
1937-04-04;--:--;    462.000
1937-04-05;--:--;    448.000
1937-04-06;--:--;    448.000
1937-04-07;--:--;    442.000
1937-04-08;--:--;    448.000
1937-04-09;--:--;    448.000
1937-04-10;--:--;    448.000
1937-04-11;--:--;    462.000
1937-04-12;--:--;    442.000
1937-04-13;--:--;    448.000
1937-04-14;--:--;    448.000
1937-04-15;--:--;    455.000
1937-04-16;--:--;    468.000
1937-04-17;--:--;    495.000
1937-04-18;--:--;    775.000
1937-04-19;--:--;   1090.000
1937-04-20;--:--;   2770.000
1937-04-21;--:--;   2690.000
1937-04-22;--:--;   2130.000
1937-04-23;--:--;   1720.000
1937-04-24;--:--;   1490.000
1937-04-25;--:--;   1290.000
1937-04-26;--:--;   1120.000
1937-04-27;--:--;    964.000
1937-04-28;--:--;    784.000
1937-04-29;--:--;    662.000
1937-04-30;--:--;    652.000
1937-05-01;--:--;    643.000
1937-05-02;--:--;    662.000
1937-05-03;--:--;    690.000
1937-05-04;--:--;    728.000
1937-05-05;--:--;    747.000
1937-05-06;--:--;    747.000
1937-05-07;--:--;    747.000
1937-05-08;--:--;    766.000
1937-05-09;--:--;    766.000
1937-05-10;--:--;    802.000
1937-05-11;--:--;    881.000
1937-05-12;--:--;   1320.000
1937-05-13;--:--;   1900.000
1937-05-14;--:--;   2290.000
1937-05-15;--:--;   1780.000
1937-05-16;--:--;   1510.000
1937-05-17;--:--;   1370.000
1937-05-18;--:--;   1280.000
1937-05-19;--:--;   1410.000
1937-05-20;--:--;   1750.000
1937-05-21;--:--;   1880.000
1937-05-22;--:--;   2000.000
1937-05-23;--:--;   2730.000
1937-05-24;--:--;   3280.000
1937-05-25;--:--;   2920.000
1937-05-26;--:--;   2260.000
1937-05-27;--:--;   1930.000
1937-05-28;--:--;   1760.000
1937-05-29;--:--;   1600.000
1937-05-30;--:--;   1710.000
1937-05-31;--:--;   1880.000
1937-06-01;--:--;   2120.000
1937-06-02;--:--;   2540.000
1937-06-03;--:--;   3210.000
1937-06-04;--:--;   3260.000
1937-06-05;--:--;   2630.000
1937-06-06;--:--;   2190.000
1937-06-07;--:--;   1980.000
1937-06-08;--:--;   1840.000
1937-06-09;--:--;   1760.000
1937-06-10;--:--;   1690.000
1937-06-11;--:--;   1670.000
1937-06-12;--:--;   1820.000
1937-06-13;--:--;   2200.000
1937-06-14;--:--;   2580.000
1937-06-15;--:--;   2650.000
1937-06-16;--:--;   2600.000
1937-06-17;--:--;   2420.000
1937-06-18;--:--;   2290.000
1937-06-19;--:--;   2280.000
1937-06-20;--:--;   2330.000
1937-06-21;--:--;   2480.000
1937-06-22;--:--;   2690.000
1937-06-23;--:--;   3010.000
1937-06-24;--:--;   3300.000
1937-06-25;--:--;   3580.000
1937-06-26;--:--;   3820.000
1937-06-27;--:--;   3900.000
1937-06-28;--:--;   3850.000
1937-06-29;--:--;   3680.000
1937-06-30;--:--;   3440.000
1937-07-01;--:--;   3160.000
1937-07-02;--:--;   3070.000
1937-07-03;--:--;   3190.000
1937-07-04;--:--;   3320.000
1937-07-05;--:--;   3460.000
1937-07-06;--:--;   2380.000
1937-07-07;--:--;   3650.000
1937-07-08;--:--;   3630.000
1937-07-09;--:--;   3310.000
1937-07-10;--:--;   3300.000
1937-07-11;--:--;   3210.000
1937-07-12;--:--;   3050.000
1937-07-13;--:--;   2840.000
1937-07-14;--:--;   2650.000
1937-07-15;--:--;   2540.000
1937-07-16;--:--;   2420.000
1937-07-17;--:--;   2390.000
1937-07-18;--:--;   2440.000
1937-07-19;--:--;   2460.000
1937-07-20;--:--;   2440.000
1937-07-21;--:--;   2480.000
1937-07-22;--:--;   2560.000
1937-07-23;--:--;   2650.000
1937-07-24;--:--;   2710.000
1937-07-25;--:--;   2730.000
1937-07-26;--:--;   2750.000
1937-07-27;--:--;   2990.000
1937-07-28;--:--;   3280.000
1937-07-29;--:--;   3420.000
1937-07-30;--:--;   3390.000
1937-07-31;--:--;   3370.000
1937-08-01;--:--;   3260.000
1937-08-02;--:--;   3210.000
1937-08-03;--:--;   3160.000
1937-08-04;--:--;   3160.000
1937-08-05;--:--;   3210.000
1937-08-06;--:--;   3260.000
1937-08-07;--:--;   3210.000
1937-08-08;--:--;   3140.000
1937-08-09;--:--;   2990.000
1937-08-10;--:--;   2730.000
1937-08-11;--:--;   2670.000
1937-08-12;--:--;   2600.000
1937-08-13;--:--;   2600.000
1937-08-14;--:--;   2600.000
1937-08-15;--:--;   2520.000
1937-08-16;--:--;   2330.000
1937-08-17;--:--;   2100.000
1937-08-18;--:--;   1980.000
1937-08-19;--:--;   1920.000
1937-08-20;--:--;   1900.000
1937-08-21;--:--;   1900.000
1937-08-22;--:--;   1920.000
1937-08-23;--:--;   1900.000
1937-08-24;--:--;   1820.000
1937-08-25;--:--;   1810.000
1937-08-26;--:--;   1820.000
1937-08-27;--:--;   1900.000
1937-08-28;--:--;   2000.000
1937-08-29;--:--;   2060.000
1937-08-30;--:--;   2080.000
1937-08-31;--:--;   2130.000
1937-09-01;--:--;   2200.000
1937-09-02;--:--;   2280.000
1937-09-03;--:--;   2370.000
1937-09-04;--:--;   2410.000
1937-09-05;--:--;   2120.000
1937-09-06;--:--;   2420.000
1937-09-07;--:--;   2420.000
1937-09-08;--:--;   2330.000
1937-09-09;--:--;   2260.000
1937-09-10;--:--;   2190.000
1937-09-11;--:--;   2030.000
1937-09-12;--:--;   1880.000
1937-09-13;--:--;   1760.000
1937-09-14;--:--;   1680.000
1937-09-15;--:--;   1610.000
1937-09-16;--:--;   1540.000
1937-09-17;--:--;   1500.000
1937-09-18;--:--;   1460.000
1937-09-19;--:--;   1400.000
1937-09-20;--:--;   1330.000
1937-09-21;--:--;   1280.000
1937-09-22;--:--;   1260.000
1937-09-23;--:--;   1230.000
1937-09-24;--:--;   1210.000
1937-09-25;--:--;   1200.000
1937-09-26;--:--;   1180.000
1937-09-27;--:--;   1210.000
1937-09-28;--:--;   1200.000
1937-09-29;--:--;   1180.000
1937-09-30;--:--;   1170.000
1937-10-01;--:--;   1160.000
1937-10-02;--:--;   1140.000
1937-10-03;--:--;   1120.000
1937-10-04;--:--;   1100.000
1937-10-05;--:--;   1080.000
1937-10-06;--:--;   1050.000
1937-10-07;--:--;   1090.000
1937-10-08;--:--;   1100.000
1937-10-09;--:--;   1090.000
1937-10-10;--:--;   1090.000
1937-10-11;--:--;   1060.000
1937-10-12;--:--;   1050.000
1937-10-13;--:--;   1050.000
1937-10-14;--:--;   1080.000
1937-10-15;--:--;   1050.000
1937-10-16;--:--;   1040.000
1937-10-17;--:--;   1010.000
1937-10-18;--:--;    986.000
1937-10-19;--:--;    986.000
1937-10-20;--:--;    975.000
1937-10-21;--:--;    975.000
1937-10-22;--:--;    975.000
1937-10-23;--:--;    964.000
1937-10-24;--:--;    922.000
1937-10-25;--:--;    891.000
1937-10-26;--:--;    871.000
1937-10-27;--:--;    861.000
1937-10-28;--:--;    830.000
1937-10-29;--:--;    821.000
1937-10-30;--:--;    802.000
1937-10-31;--:--;    784.000
1937-11-01;--:--;    766.000
1937-11-02;--:--;    775.000
1937-11-03;--:--;    784.000
1937-11-04;--:--;    784.000
1937-11-05;--:--;    880.000
1937-11-06;--:--;    891.000
1937-11-07;--:--;    891.000
1937-11-08;--:--;    840.000
1937-11-09;--:--;    784.000
1937-11-10;--:--;    756.000
1937-11-11;--:--;    747.000
1937-11-12;--:--;    747.000
1937-11-13;--:--;    738.000
1937-11-14;--:--;    738.000
1937-11-15;--:--;    766.000
1937-11-16;--:--;   -999.000
1937-11-17;--:--;   -999.000
1937-11-18;--:--;   -999.000
1937-11-19;--:--;   -999.000
1937-11-20;--:--;   -999.000
1937-11-21;--:--;   -999.000
1937-11-22;--:--;   -999.000
1937-11-23;--:--;   -999.000
1937-11-24;--:--;   -999.000
1937-11-25;--:--;   -999.000
1937-11-26;--:--;   -999.000
1937-11-27;--:--;   -999.000
1937-11-28;--:--;   -999.000
1937-11-29;--:--;   -999.000
1937-11-30;--:--;   -999.000
1937-12-01;--:--;   -999.000
1937-12-02;--:--;   -999.000
1937-12-03;--:--;   -999.000
1937-12-04;--:--;   -999.000
1937-12-05;--:--;   -999.000
1937-12-06;--:--;   -999.000
1937-12-07;--:--;    627.000
1937-12-08;--:--;    634.000
1937-12-09;--:--;    642.000
1937-12-10;--:--;    649.000
1937-12-11;--:--;    656.000
1937-12-12;--:--;    664.000
1937-12-13;--:--;    671.000
1937-12-14;--:--;   -999.000
1937-12-15;--:--;   -999.000
1937-12-16;--:--;   -999.000
1937-12-17;--:--;   -999.000
1937-12-18;--:--;   -999.000
1937-12-19;--:--;   -999.000
1937-12-20;--:--;   -999.000
1937-12-21;--:--;   -999.000
1937-12-22;--:--;   -999.000
1937-12-23;--:--;   -999.000
1937-12-24;--:--;   -999.000
1937-12-25;--:--;   -999.000
1937-12-26;--:--;   -999.000
1937-12-27;--:--;   -999.000
1937-12-28;--:--;   -999.000
1937-12-29;--:--;   -999.000
1937-12-30;--:--;   -999.000
1937-12-31;--:--;   -999.000
1938-01-01;--:--;    260.000
1938-01-02;--:--;    255.000
1938-01-03;--:--;    260.000
1938-01-04;--:--;    266.000
1938-01-05;--:--;    289.000
1938-01-06;--:--;    314.000
1938-01-07;--:--;    364.000
1938-01-08;--:--;    621.000
1938-01-09;--:--;    466.000
1938-01-10;--:--;    497.000
1938-01-11;--:--;    530.000
1938-01-12;--:--;    557.000
1938-01-13;--:--;    587.000
1938-01-14;--:--;    610.000
1938-01-15;--:--;    666.000
1938-01-16;--:--;    682.000
1938-01-17;--:--;    642.000
1938-01-18;--:--;    636.000
1938-01-19;--:--;    668.000
1938-01-20;--:--;    703.000
1938-01-21;--:--;    776.000
1938-01-22;--:--;    928.000
1938-01-23;--:--;   1190.000
1938-01-24;--:--;   1520.000
1938-01-25;--:--;   1590.000
1938-01-26;--:--;   1600.000
1938-01-27;--:--;   1610.000
1938-01-28;--:--;   1570.000
1938-01-29;--:--;   1480.000
1938-01-30;--:--;   1470.000
1938-01-31;--:--;   1050.000
1938-02-01;--:--;    729.000
1938-02-02;--:--;    624.000
1938-02-03;--:--;    607.000
1938-02-04;--:--;    614.000
1938-02-05;--:--;    636.000
1938-02-06;--:--;    630.000
1938-02-07;--:--;    621.000
1938-02-08;--:--;    621.000
1938-02-09;--:--;    621.000
1938-02-10;--:--;    645.000
1938-02-11;--:--;    663.000
1938-02-12;--:--;    637.000
1938-02-13;--:--;    629.000
1938-02-14;--:--;    621.000
1938-02-15;--:--;    621.000
1938-02-16;--:--;    565.000
1938-02-17;--:--;    544.000
1938-02-18;--:--;    530.000
1938-02-19;--:--;    509.000
1938-02-20;--:--;    502.000
1938-02-21;--:--;    502.000
1938-02-22;--:--;    509.000
1938-02-23;--:--;    502.000
1938-02-24;--:--;    488.000
1938-02-25;--:--;    488.000
1938-02-26;--:--;    495.000
1938-02-27;--:--;    495.000
1938-02-28;--:--;    495.000
1938-03-01;--:--;    502.000
1938-03-02;--:--;    502.000
1938-03-03;--:--;    495.000
1938-03-04;--:--;    482.000
1938-03-05;--:--;    495.000
1938-03-06;--:--;    516.000
1938-03-07;--:--;    581.000
1938-03-08;--:--;   1230.000
1938-03-09;--:--;   1280.000
1938-03-10;--:--;   1030.000
1938-03-11;--:--;   1260.000
1938-03-12;--:--;   1430.000
1938-03-13;--:--;   1210.000
1938-03-14;--:--;    974.000
1938-03-15;--:--;    792.000
1938-03-16;--:--;    645.000
1938-03-17;--:--;    589.000
1938-03-18;--:--;    530.000
1938-03-19;--:--;    502.000
1938-03-20;--:--;    523.000
1938-03-21;--:--;    509.000
1938-03-22;--:--;    551.000
1938-03-23;--:--;    523.000
1938-03-24;--:--;    516.000
1938-03-25;--:--;    509.000
1938-03-26;--:--;    495.000
1938-03-27;--:--;    488.000
1938-03-28;--:--;    509.000
1938-03-29;--:--;    573.000
1938-03-30;--:--;    581.000
