Starting r005_000 (r005 / cmip_hist_1940_1970)
Dates: 1940-01-01T00:00:00Z -> 1970-12-31T00:00:00Z
Forcing flag: /home/avandervee3/aral_sea_full_project/data/forcing/CMIP6/historical/regridded/MIROC6/r1i1p1f1/1940-2014/AralSea_basin/generated.flag
Forcing dir: /home/avandervee3/aral_sea_full_project/data/forcing/CMIP6/historical/regridded/MIROC6/r1i1p1f1/1940-2014/AralSea_basin/work/diagnostic/script
Parameter set: overall_calibrated -> calibration_overall.ini
Container image: /home/avandervee3/ewatercycle_pcr_25mar.sif

Initializing model:   0%|          | 0/11322 [00:00<?, ?it/s]
Running model:   0%|          | 0/11322 [02:38<?, ?it/s]     
Running model:   0%|          | 1/11322 [03:18<625:15:14, 198.83s/it]
Running model:   0%|          | 2/11322 [03:23<266:09:29, 84.64s/it] 
Running model:   0%|          | 3/11322 [03:28<152:26:34, 48.48s/it]
Running model:   0%|          | 4/11322 [03:34<98:33:20, 31.35s/it] 
Running model:   0%|          | 5/11322 [03:39<68:37:34, 21.83s/it]
Running model:   0%|          | 6/11322 [03:45<52:09:19, 16.59s/it]
Running model:   0%|          | 7/11322 [03:51<41:03:55, 13.07s/it]
Running model:   0%|          | 8/11322 [03:56<33:23:23, 10.62s/it]
Running model:   0%|          | 9/11322 [04:02<28:34:52,  9.10s/it]
Running model:   0%|          | 10/11322 [04:07<25:10:22,  8.01s/it]
Running model:   0%|          | 11/11322 [04:14<23:18:18,  7.42s/it]
Running model:   0%|          | 12/11322 [04:20<22:40:10,  7.22s/it]
Running model:   0%|          | 13/11322 [04:26<20:47:23,  6.62s/it]
Running model:   0%|          | 14/11322 [04:31<20:07:30,  6.41s/it]
Running model:   0%|          | 15/11322 [04:37<19:22:33,  6.17s/it]
Running model:   0%|          | 16/11322 [04:43<18:51:35,  6.01s/it]
Running model:   0%|          | 17/11322 [04:49<18:44:19,  5.97s/it]
Running model:   0%|          | 18/11322 [04:56<20:09:29,  6.42s/it]
Running model:   0%|          | 19/11322 [05:03<20:16:33,  6.46s/it]
Running model:   0%|          | 20/11322 [05:08<19:29:00,  6.21s/it]
Running model:   0%|          | 21/11322 [05:14<18:57:33,  6.04s/it]
Running model:   0%|          | 22/11322 [05:20<18:47:23,  5.99s/it]
Running model:   0%|          | 23/11322 [05:25<18:12:50,  5.80s/it]
Running model:   0%|          | 24/11322 [05:30<17:29:44,  5.57s/it]
Running model:   0%|          | 25/11322 [05:36<17:27:30,  5.56s/it]
Running model:   0%|          | 26/11322 [05:41<16:45:18,  5.34s/it]
Running model:   0%|          | 27/11322 [05:46<16:38:26,  5.30s/it]
Running model:   0%|          | 28/11322 [05:51<16:43:05,  5.33s/it]
Running model:   0%|          | 29/11322 [05:56<16:24:12,  5.23s/it]
Running model:   0%|          | 30/11322 [06:01<16:09:21,  5.15s/it]
Running model:   0%|          | 31/11322 [06:06<16:20:19,  5.21s/it]
Running model:   0%|          | 32/11322 [06:13<18:04:09,  5.76s/it]
Running model:   0%|          | 33/11322 [06:18<17:18:24,  5.52s/it]
Running model:   0%|          | 34/11322 [06:24<17:13:20,  5.49s/it]
Running model:   0%|          | 35/11322 [06:29<17:12:18,  5.49s/it]
Running model:   0%|          | 36/11322 [06:34<16:52:11,  5.38s/it]
Running model:   0%|          | 37/11322 [06:40<16:50:38,  5.37s/it]
Running model:   0%|          | 38/11322 [06:45<16:53:13,  5.39s/it]
Running model:   0%|          | 39/11322 [06:50<16:32:53,  5.28s/it]
Running model:   0%|          | 40/11322 [06:55<16:17:52,  5.20s/it]
Running model:   0%|          | 41/11322 [07:00<16:17:25,  5.20s/it]
Running model:   0%|          | 42/11322 [07:06<16:10:37,  5.16s/it]
Running model:   0%|          | 43/11322 [07:11<16:04:25,  5.13s/it]
Running model:   0%|          | 44/11322 [07:16<15:54:59,  5.08s/it]
Running model:   0%|          | 45/11322 [07:20<15:42:45,  5.02s/it]
Running model:   0%|          | 46/11322 [07:25<15:40:27,  5.00s/it]
Running model:   0%|          | 47/11322 [07:32<16:51:00,  5.38s/it]
Running model:   0%|          | 48/11322 [07:36<16:17:59,  5.20s/it]
Running model:   0%|          | 49/11322 [07:42<16:16:21,  5.20s/it]
Running model:   0%|          | 50/11322 [07:46<15:53:39,  5.08s/it]
Running model:   0%|          | 51/11322 [07:52<16:00:52,  5.12s/it]
Running model:   0%|          | 52/11322 [07:58<16:46:35,  5.36s/it]
Running model:   0%|          | 53/11322 [08:03<17:02:32,  5.44s/it]
Running model:   0%|          | 54/11322 [08:09<17:06:53,  5.47s/it]
Running model:   0%|          | 55/11322 [08:14<17:02:07,  5.44s/it]
Running model:   0%|          | 56/11322 [08:20<17:00:48,  5.44s/it]
Running model:   1%|          | 57/11322 [08:25<16:33:01,  5.29s/it]
Running model:   1%|          | 58/11322 [08:30<16:38:49,  5.32s/it]
Running model:   1%|          | 59/11322 [08:35<16:30:32,  5.28s/it]
Running model:   1%|          | 60/11322 [08:42<17:59:06,  5.75s/it]
Running model:   1%|          | 61/11322 [08:51<21:25:36,  6.85s/it]
Running model:   1%|          | 62/11322 [08:56<19:24:46,  6.21s/it]
Running model:   1%|          | 63/11322 [09:01<18:35:32,  5.94s/it]
Running model:   1%|          | 64/11322 [09:07<17:56:08,  5.74s/it]
Running model:   1%|          | 65/11322 [09:11<17:04:55,  5.46s/it]
Running model:   1%|          | 66/11322 [09:16<16:30:09,  5.28s/it]
Running model:   1%|          | 67/11322 [09:22<16:35:33,  5.31s/it]
Running model:   1%|          | 68/11322 [09:27<16:28:38,  5.27s/it]
Running model:   1%|          | 69/11322 [09:32<16:27:00,  5.26s/it]
Running model:   1%|          | 70/11322 [09:38<17:24:43,  5.57s/it]
Running model:   1%|          | 71/11322 [09:47<20:31:11,  6.57s/it]
Running model:   1%|          | 72/11322 [09:56<22:09:21,  7.09s/it]
Running model:   1%|          | 73/11322 [10:04<23:18:21,  7.46s/it]
Running model:   1%|          | 74/11322 [10:12<24:08:24,  7.73s/it]
Running model:   1%|          | 75/11322 [10:21<24:46:15,  7.93s/it]
Running model:   1%|          | 76/11322 [10:29<25:31:28,  8.17s/it]
Running model:   1%|          | 77/11322 [10:38<25:29:07,  8.16s/it]
Running model:   1%|          | 78/11322 [10:46<25:45:07,  8.25s/it]
